ID (Dino),t,x (Dino),y (Dino),z (Dino),ID (GT),x (GT),y (GT),z (GT),Distance,Multi ID (GT),Multi Distance (GT)
0.0,40.0,256.1823,257.03873,4.0458565,2292.0,262.273,266.909,1.273,11.925082370050644,,
0.0,41.0,254.04318,254.74084,3.9913075,2925.0,268.0,258.091,0.545,14.761213768608467,,
0.0,42.0,255.88213,256.67963,4.023449,2292.0,262.909,266.545,1.273,12.420442702875041,,
0.0,43.0,255.10081,255.81415,4.0124135,2292.0,256.455,271.091,1.273,15.579485318924439,,
0.0,44.0,256.14743,256.73773,4.0416536,64.0,271.273,254.818,6.0,15.372161582555464,,
0.0,45.0,256.23914,256.7585,4.0438595,64.0,265.455,257.0,6.273,9.48469636616479,,
0.0,46.0,254.91032,255.61386,4.0159173,64.0,265.818,257.909,6.364,11.391165127766286,,
0.0,47.0,254.921,255.6174,4.0153575,64.0,266.364,258.091,6.455,11.958795988217457,,
0.0,48.0,255.13199,255.85683,4.019209,64.0,265.545,258.273,6.364,10.943797310014537,,
0.0,49.0,256.2058,256.81778,4.045811,64.0,266.0,258.818,6.364,10.26163894941352,,
0.0,50.0,255.25726,255.84903,4.018605,64.0,266.0,258.545,6.545,11.360342804885997,,
0.0,51.0,255.31903,255.69576,4.0166173,64.0,266.545,258.818,6.364,11.88616803678795,,
0.0,52.0,256.44614,256.76508,4.0356164,64.0,260.727,260.727,6.182,6.215266284267179,,
0.0,53.0,256.49075,256.93045,4.0385423,64.0,261.273,260.636,6.091,6.388552142331605,,
0.0,54.0,255.40666,255.79712,4.0080204,64.0,255.273,262.636,5.727,7.052874273316972,,
0.0,55.0,256.4914,257.03928,4.038427,64.0,249.091,263.636,5.636,10.041656955340036,,
0.0,56.0,255.51149,255.76999,4.010716,3754.0,244.0,248.0,4.455,13.895486133736249,,
0.0,57.0,256.23563,256.43945,4.022745,3158.0,255.091,270.636,2.455,14.328643834097667,,
0.0,58.0,254.7484,255.0303,3.9906018,3922.0,262.545,251.545,6.909,9.025039374083837,,
0.0,59.0,255.59253,255.6756,4.0106535,3922.0,262.182,250.909,7.0,8.664743674106145,,
0.0,60.0,255.90234,255.92522,4.008379,3922.0,261.818,250.091,7.182,8.89410065693213,,
0.0,61.0,255.93704,255.76767,4.007493,3922.0,261.636,250.545,7.273,8.391541156280505,,
0.0,62.0,255.57823,255.39493,4.0040045,3922.0,261.455,250.545,7.182,8.255779916871584,,
0.0,63.0,254.66226,254.36057,3.9831357,4078.0,260.727,249.545,1.091,8.26651284398169,,
0.0,64.0,255.88486,255.54044,4.010107,3922.0,260.727,251.818,7.455,7.012144259400869,,
0.0,65.0,255.95856,255.55551,4.0094595,4078.0,254.545,250.273,0.909,6.286168378658046,,
0.0,66.0,255.85092,255.6273,4.0127044,3673.0,251.727,249.364,7.273,8.177112598942195,,
0.0,67.0,254.91264,254.73308,3.9971726,3673.0,245.818,253.091,7.273,9.805098092859179,,
0.0,68.0,255.43098,255.01225,4.016531,3673.0,240.909,256.909,7.455,15.043557848689298,,
0.0,69.0,254.97466,254.65947,3.9995258,2363.0,256.0,241.273,9.091,14.3586911209123,,
0.0,70.0,255.53741,255.10716,4.013354,2363.0,258.182,245.545,9.0,11.103846111281271,,
0.0,71.0,256.0075,255.51883,4.0202374,2363.0,261.273,251.364,8.909,8.299885682228348,,
0.0,72.0,255.46991,255.03079,4.0066967,2363.0,261.909,251.818,8.818,8.65635830224181,,
0.0,73.0,254.74802,254.45145,4.00257,2363.0,261.455,251.818,8.909,8.71732154780353,,
0.0,74.0,255.66037,255.25768,4.017703,2363.0,260.818,250.636,9.091,8.584836381056355,,
0.0,75.0,254.39166,254.13278,3.9973538,2363.0,260.364,250.455,9.091,8.668341387761213,,
0.0,76.0,255.77887,255.55441,4.014103,2363.0,260.182,249.727,9.273,9.000125485881231,,
0.0,77.0,255.75156,255.61794,4.014043,2363.0,260.455,250.0,9.182,8.966123868821398,,
0.0,78.0,255.2816,255.27731,4.012925,2363.0,261.364,251.364,9.091,8.837218488966123,,
0.0,79.0,255.35724,255.57759,4.012725,2363.0,261.091,251.364,9.182,8.794984278060141,,
0.0,80.0,254.32661,254.43915,3.9958496,2363.0,261.818,251.636,9.273,9.58263483593214,,
0.0,81.0,255.0539,255.1049,4.0155115,2363.0,262.818,252.273,9.182,9.746461400971738,,
0.0,82.0,256.04016,255.95169,4.025653,2363.0,263.727,252.909,9.273,9.791839569769744,,
0.0,83.0,255.91803,255.87218,4.0280504,2363.0,264.0,253.091,9.364,10.075989252030803,,
0.0,84.0,255.31612,255.2407,4.014124,2363.0,263.727,251.273,9.364,10.728779934352994,,
0.0,85.0,255.27545,255.37639,4.0095105,2363.0,263.636,250.545,9.364,11.04136239058435,,
0.0,86.0,255.16055,255.37271,4.008654,2363.0,263.909,250.364,9.273,11.372593902637863,,
0.0,87.0,254.67084,254.52393,3.9942386,5354.0,254.182,260.636,4.364,6.142726407991014,,
0.0,88.0,255.18607,255.29076,4.0091314,5354.0,253.273,260.455,4.455,5.525215870078359,,
0.0,89.0,255.58626,255.4342,4.014629,5354.0,248.545,262.273,4.545,9.830046857733771,,
0.0,90.0,255.66704,255.50711,4.012294,2363.0,264.273,251.182,9.182,10.931376132954938,,
0.0,91.0,255.66019,255.35864,4.012544,2363.0,265.0,251.545,9.182,11.335747713390422,,
0.0,92.0,255.37868,255.05951,4.0079184,2363.0,258.182,254.091,9.636,6.361754250107323,,
0.0,93.0,254.5103,254.32228,3.9925287,5562.0,259.455,243.364,3.091,12.055982442145625,,
0.0,94.0,256.164,255.85439,4.02306,5178.0,264.0,253.273,-0.364,9.344130017058848,,
0.0,95.0,255.59143,255.10526,4.0151505,5178.0,259.364,256.455,-0.636,6.138996941369986,,
0.0,96.0,255.63411,255.31294,4.01661,4950.0,249.818,250.909,0.182,8.2417265732248,,
0.0,97.0,255.42574,254.80873,4.0108237,4950.0,246.909,255.545,0.182,9.366794791505878,,
0.0,98.0,255.44655,254.91743,4.012554,3616.0,264.636,251.545,7.909,10.53572811144614,,
0.0,99.0,254.49066,253.95044,3.990859,5354.0,244.273,262.364,4.909,13.267688217812502,,
1.0,0.0,37.61128,0.8375153,0.13781439,41.0,27.091,3.545,3.545,11.384888161950698,,
1.0,1.0,15.434811,0.0,0.35658893,67.0,23.364,8.0,2.636,11.492073486702022,,
1.0,2.0,22.659506,0.0,0.0,67.0,23.455,7.636,2.455,8.060293524682336,,
1.0,3.0,51.999825,0.0,0.0,41.0,36.273,1.0,5.091,16.560534580158485,,
1.0,4.0,97.45721,0.7224833,0.0,286.0,78.091,8.273,6.909,21.90421587733921,,
1.0,5.0,3.936504,0.0,0.0,178.0,14.727,6.0,1.636,12.454368708449898,,
1.0,6.0,0.0,0.0,0.0,1277.0,0.909,1.636,9.636,9.816072177811245,,
1.0,7.0,21.363657,0.0,0.0,67.0,25.0,8.0,2.182,9.054507960880535,,
1.0,8.0,17.429224,0.0,0.2511196,67.0,19.818,10.909,1.818,11.276863303511316,,
1.0,9.0,0.0,0.0,0.0,1277.0,1.727,4.091,9.636,10.609962582403389,,
1.0,10.0,62.00005,0.11384028,0.0,286.0,77.273,7.545,6.636,18.235175691137453,,
1.0,11.0,0.33324772,0.25396392,0.0,1277.0,2.182,6.273,9.636,11.510828655016413,,
1.0,12.0,60.975216,0.32779858,0.04565094,1419.0,43.545,4.455,7.273,19.315299526618503,,
1.0,13.0,17.156343,0.0,0.0,1277.0,3.636,4.182,9.636,17.121369537442064,,
1.0,14.0,39.462418,0.0,0.0,883.0,41.273,21.364,9.0,23.25292891613278,,
1.0,15.0,13.444319,0.0,0.0,1277.0,2.818,4.545,9.818,15.16472236771122,,
1.0,16.0,13.043469,0.0,0.0,1764.0,7.0,12.636,1.182,14.056640336650894,,
1.0,17.0,24.103506,0.17237979,0.0,1764.0,5.909,12.273,1.273,21.888023826985762,,
1.0,18.0,1.3973567,0.0,0.0,1764.0,6.182,11.636,1.455,12.665162158781659,,
1.0,19.0,0.5214464,0.4976449,0.45458353,1764.0,6.364,11.909,1.364,12.852295363205604,,
1.0,20.0,19.441668,0.0,0.0,921.0,8.0,0.273,7.636,13.758444375081945,,
1.0,21.0,35.9999,0.0,0.0,883.0,42.364,20.182,8.0,22.62332629853532,,
1.0,22.0,5.3658066,0.23779492,0.9513238,921.0,3.909,3.364,7.727,7.602975183391552,,
1.0,23.0,35.816635,0.0,0.0,883.0,42.909,18.0,8.364,21.07743194255944,,
1.0,24.0,24.961311,0.0,0.3677478,1764.0,5.818,13.182,1.727,23.28259106254984,,
1.0,25.0,15.419355,0.0,0.30643257,1764.0,6.636,12.727,1.636,15.520683090861105,,
1.0,26.0,18.562496,0.0,0.0,1764.0,5.091,12.636,1.818,18.55949418701964,,
1.0,27.0,0.0,0.0,0.4737044,1857.0,2.818,21.636,2.273,21.89280897135357,,
1.0,28.0,0.0,0.77268106,0.18188271,1857.0,2.545,23.091,2.182,22.551825967786282,,
1.0,29.0,0.5832541,0.2708923,0.14585295,883.0,22.091,17.727,7.0,28.535559597035935,,
1.0,30.0,58.46135,0.0,0.0,1129.0,58.909,10.818,4.909,11.888136755711553,,
1.0,31.0,0.0,0.0,0.0,883.0,9.364,20.455,5.909,23.25957441571105,,
1.0,32.0,44.24748,0.0,0.9045938,2370.0,40.273,12.727,6.455,14.442299998802076,,
1.0,33.0,0.4830079,0.14284141,0.7755971,2660.0,3.273,24.0,4.636,24.327983526318032,,
1.0,34.0,112.99966,0.0,0.0,1885.0,117.364,4.909,-0.091,6.569172370671969,,
1.0,35.0,4.0519023,0.0,0.0,2660.0,2.455,23.455,4.818,23.997921700758695,,
1.0,36.0,20.999924,0.0,0.0,2699.0,36.455,2.182,4.182,16.158886786093152,,
1.0,37.0,12.765622,0.70937485,0.0,2699.0,35.727,2.273,4.364,23.424651529288465,,
1.0,38.0,0.14160843,0.55747306,0.30973172,2699.0,34.909,2.364,4.727,35.093408429848296,,
1.0,39.0,0.46497592,0.0,1.0439771,2699.0,35.0,1.727,4.636,34.764249534835415,,
1.0,40.0,8.50442,0.0,0.0,2812.0,35.636,34.636,2.455,44.0658842450302,,
1.0,41.0,25.041656,0.0,0.0,2529.0,52.273,17.636,-0.364,32.445447878652196,,
1.0,42.0,18.445692,0.0,0.0,2529.0,51.636,17.182,-0.364,37.37579651505589,,
1.0,43.0,37.469128,1.530824,0.24263957,3139.0,37.636,0.909,-0.364,0.8846032552787642,3139,0.88
1.0,44.0,8.846394,0.18181814,0.07836989,3139.0,38.0,0.909,-0.364,29.16602865287504,,
1.0,45.0,14.029991,0.0,0.0,3139.0,38.0,1.273,-0.364,24.006548199607558,,
1.0,46.0,59.25795,0.29034722,0.0,2863.0,56.182,12.091,4.273,12.921896278666754,,
1.0,47.0,60.536297,0.0,0.536271,2863.0,51.636,14.273,3.909,17.155439854333373,,
1.0,48.0,94.03354,0.07691989,0.2788346,3154.0,105.727,1.091,3.364,12.136045928821085,,
1.0,49.0,20.861238,0.0,0.28229657,2874.0,23.091,9.0,3.455,9.799892123456143,,
1.0,50.0,10.59573,0.0,0.0,2874.0,18.364,12.091,3.455,14.780910824198218,,
1.0,51.0,58.827545,1.3477519,1.1474103,2640.0,58.727,1.0,1.182,0.363644233179492,2640,0.36
1.0,52.0,9.581388,0.0,0.0,2874.0,8.909,17.636,3.909,18.076528500310673,,
1.0,53.0,22.558273,0.76687086,0.0,2362.0,36.455,17.636,9.273,23.741842141133997,,
1.0,54.0,37.999897,0.0,0.0,1025.0,43.091,1.909,8.0,9.672828477576196,,
1.0,55.0,20.251965,0.55643034,0.2020997,1025.0,39.364,4.0,8.545,21.13603650782799,,
1.0,56.0,21.313574,0.6865581,0.0,1025.0,37.0,6.909,8.818,19.040479716970147,,
1.0,57.0,0.4964643,0.09352899,0.83447576,1025.0,35.727,10.182,9.0,37.54522178843284,,
1.0,58.0,15.999928,0.0,0.0,1025.0,32.636,14.273,9.0,23.695514777889592,,
1.0,59.0,0.98290986,0.0,0.0,3914.0,20.636,24.364,8.818,32.520848267703066,,
1.0,60.0,7.88888,0.0,0.0,3914.0,21.091,24.0,8.909,28.803927744222662,,
1.0,61.0,12.458137,0.0,0.0,3914.0,21.545,24.364,8.818,27.457834932506405,,
1.0,62.0,8.608241,0.0,0.0,4127.0,23.636,24.0,6.091,28.964354326690607,,
1.0,63.0,70.36426,0.75714254,0.0,4053.0,67.545,14.0,1.545,13.627491539292095,,
1.0,64.0,2.8220782,0.0,0.2880987,3914.0,21.818,25.0,8.636,32.48895968088632,,
1.0,65.0,16.48831,0.0,0.0,4021.0,38.909,14.0,0.455,26.436610317438582,,
1.0,66.0,8.450614,0.0,0.22839497,3914.0,21.727,26.182,8.545,30.511071243829136,,
1.0,67.0,25.466702,0.0,0.0,3882.0,35.818,4.182,5.636,12.506118114139332,,
1.0,68.0,160.3973,0.0,0.0,4317.0,148.182,2.545,6.727,14.175440313796264,,
1.0,69.0,75.01894,0.0,0.0,2426.0,81.727,13.909,0.091,15.44236481124572,,
1.0,70.0,76.40555,0.41895622,0.0,2426.0,81.545,13.727,0.091,14.266262879706678,,
1.0,71.0,2.010035,0.0,0.0,3914.0,5.0,29.727,7.545,30.814954887217098,,
1.0,72.0,125.91205,0.37843382,0.22968526,4317.0,139.364,9.182,7.273,17.55180955955372,,
1.0,73.0,68.00593,0.0,0.3735729,4053.0,66.545,12.545,1.636,12.692716952950398,,
1.0,74.0,0.11299286,0.99999964,0.5706097,3771.0,27.364,9.0,2.0,28.43695751190808,,
1.0,75.0,72.54994,0.0,0.0,4053.0,67.091,12.182,1.818,13.472426430439327,,
1.0,76.0,22.533348,0.0,0.0,3784.0,37.273,12.818,2.455,19.68719101550813,,
1.0,77.0,5.511409,0.0,0.0,3882.0,17.909,27.182,5.091,30.30642947632203,,
1.0,78.0,18.75207,0.45725584,0.0,4039.0,34.182,19.182,3.818,24.561675587434056,,
1.0,79.0,0.22457366,0.0,0.3061879,3882.0,8.545,30.545,5.818,32.134196615211536,,
1.0,80.0,10.11428,0.0,0.0,4039.0,34.364,18.545,3.727,30.75477969484418,,
1.0,81.0,14.210582,0.0,0.0,4039.0,33.909,18.545,3.545,27.285742095510685,,
1.0,82.0,0.0,0.0,0.39481196,4825.0,18.0,31.636,8.273,37.24113777522914,,
1.0,83.0,19.084206,0.0,0.0,5212.0,22.091,6.909,9.0,11.737763464921075,,
1.0,84.0,0.36111048,0.0,0.0,5212.0,22.0,7.636,9.182,24.715565129261478,,
1.0,85.0,75.63034,1.3324214,0.0,4053.0,66.091,10.182,1.455,13.093168983602792,,
1.0,86.0,0.14284901,1.857263,0.10202694,5284.0,5.545,18.273,3.455,17.604036040437226,,
1.0,87.0,36.318798,0.0,0.34931228,4922.0,46.545,2.636,6.909,12.431942982845554,,
1.0,88.0,6.527564,0.0,0.0,5284.0,5.636,17.818,3.545,18.189091108851372,,
1.0,89.0,0.410254,1.3487725,0.13330407,5284.0,5.0,15.909,3.455,15.62368897052328,,
1.0,90.0,0.36614415,0.29576778,0.0,5492.0,7.455,2.0,1.455,7.434602189879788,,
1.0,91.0,7.4592547,1.5864348,1.3334622,5492.0,7.273,1.182,1.636,0.5383190886007758,5492,0.54
1.0,92.0,6.696199,1.5056279,1.4709789,5492.0,6.727,1.182,1.636,0.3645760314455957,5492,0.36
1.0,93.0,5.8906426,1.3887801,1.4673067,5492.0,5.909,1.091,1.545,0.3082956875398357,5492,0.31
1.0,94.0,5.2975745,1.2068304,1.402154,5492.0,5.182,1.091,1.545,0.2172075650855878,5492,0.22
1.0,95.0,4.457624,1.6430681,1.5491558,5492.0,4.455,1.091,1.545,0.5520899773472165,5492,0.55
1.0,96.0,60.06661,0.30371886,0.19259371,4087.0,72.909,6.727,1.818,14.450863888472256,,
1.0,97.0,103.5407,1.1944592,0.0,5409.0,107.727,15.636,6.0,16.18898416726833,,
1.0,98.0,38.999855,0.0,0.0,5090.0,53.0,13.273,3.909,19.68392415198314,,
1.0,99.0,21.809515,0.0,0.17261899,5492.0,4.455,4.091,1.091,17.853820195262234,,
2.0,0.0,43.9849,0.0,0.0,41.0,27.091,3.545,3.545,17.622085779214675,,
2.0,1.0,44.555573,0.0,0.0,41.0,30.636,3.364,4.364,14.970487784381946,,
2.0,2.0,48.41992,0.0,0.0,41.0,33.091,2.455,4.818,16.254720464111337,,
2.0,3.0,96.46008,0.09088378,0.10158962,286.0,77.364,8.273,7.0,21.890531354329408,,
2.0,4.0,108.977234,0.0,0.0,182.0,109.091,18.909,4.364,19.4063834781949,,
2.0,5.0,30.930674,0.0,0.0,67.0,25.0,8.0,2.091,10.175714967228396,,
2.0,6.0,37.9746,0.35443288,0.0,67.0,24.727,7.455,2.182,15.188090175714164,,
2.0,7.0,77.36581,0.0,0.0,286.0,77.636,10.0,6.636,12.004561576171785,,
2.0,8.0,37.11108,0.0,0.3725647,67.0,19.818,10.909,1.818,20.49746765073398,,
2.0,9.0,21.070904,0.14835835,0.25162005,67.0,15.364,13.636,1.545,14.70231485988151,,
2.0,10.0,101.26263,0.33055633,0.0,182.0,107.545,19.273,4.091,20.372055026629567,,
2.0,11.0,11.999966,0.0,0.0,1277.0,2.182,6.273,9.636,15.119374371221713,,
2.0,12.0,106.99953,0.0,0.0,182.0,107.636,18.455,4.364,18.974630828053016,,
2.0,13.0,65.94229,0.0,0.0,286.0,78.818,6.727,6.818,16.047478337860436,,
2.0,14.0,66.095276,0.0,0.5194775,286.0,78.636,6.091,6.818,15.298412503497941,,
2.0,15.0,50.027206,0.0,0.0,883.0,40.818,21.727,8.727,25.160137780831725,,
2.0,16.0,50.51104,0.0,0.0,883.0,41.273,21.727,8.727,25.170706009995033,,
2.0,17.0,95.57877,0.0,0.0,1750.0,92.364,14.455,5.364,15.749738637606022,,
2.0,18.0,12.999994,0.0,0.31901643,1857.0,9.182,10.818,2.091,11.60801998432058,,
2.0,19.0,14.464012,0.2175927,0.0,1857.0,9.0,11.818,2.182,13.007151904319302,,
2.0,20.0,29.836725,0.0,0.0,921.0,8.0,0.273,7.636,23.13494291597939,,
2.0,21.0,115.21937,0.608249,1.4346688,1885.0,115.727,0.182,0.727,0.9696244414176276,1885,0.97
2.0,22.0,18.42468,0.0,0.0,921.0,3.909,3.364,7.727,16.784754715586402,,
2.0,23.0,43.348824,0.0,0.25582597,1714.0,61.182,7.727,3.727,19.742789681134795,,
2.0,24.0,44.618996,0.0,0.0,1714.0,61.091,7.273,3.545,18.351851944041396,,
2.0,25.0,76.98238,0.0,0.0,1206.0,84.0,16.455,3.636,18.254712034551513,,
2.0,26.0,41.377335,0.7876903,0.0,1714.0,52.091,13.818,3.727,17.276056193765378,,
2.0,27.0,28.544518,0.0,0.0,883.0,36.364,17.091,7.818,20.356023770577693,,
2.0,28.0,15.970475,0.53687674,0.0,883.0,29.182,17.636,7.364,22.828773622038874,,
2.0,29.0,21.670712,0.0,0.0,883.0,22.091,17.727,7.0,19.063661007344418,,
2.0,30.0,103.899956,0.24872613,0.42658222,1885.0,119.818,4.909,0.545,16.586630161065287,,
2.0,31.0,41.349865,0.0,0.0,2370.0,39.909,12.091,6.545,13.824087599122953,,
2.0,32.0,52.638203,1.7257409,0.0,1129.0,58.182,10.909,5.091,11.873677352654562,,
2.0,33.0,84.55117,0.0,0.0,1285.0,68.091,10.273,8.545,21.20114974308941,,
2.0,34.0,127.33589,0.54823923,0.0,1885.0,117.364,4.909,-0.091,10.884075783697531,,
2.0,35.0,20.771294,0.0,0.29664508,2699.0,36.0,0.909,4.455,15.812390175907126,,
2.0,36.0,46.991352,0.10344822,0.0,2699.0,36.455,2.182,4.182,11.5249388271715,,
2.0,37.0,46.773804,0.21428569,0.5376983,2699.0,35.727,2.273,4.364,11.870584144179162,,
2.0,38.0,95.651695,0.0,0.29623693,1885.0,118.182,5.545,0.0,23.204513024662266,,
2.0,39.0,4.779635,0.0,0.80933946,2699.0,35.0,1.727,4.636,30.51059358028975,,
2.0,40.0,31.021955,0.0,0.0,2529.0,53.0,18.455,-0.273,28.700104808554705,,
2.0,41.0,35.07094,0.0,0.3513513,2529.0,52.273,17.636,-0.364,24.646522913506722,,
2.0,42.0,79.523384,0.23527071,0.0,2863.0,68.909,7.545,4.727,13.727411226904351,,
2.0,43.0,81.49593,0.0,0.7913717,2863.0,68.818,7.273,4.727,15.1365652709147,,
2.0,44.0,38.47917,0.899891,0.4982949,3139.0,38.0,0.909,-0.364,0.9865289439986102,3139,0.99
2.0,45.0,37.895256,1.2839644,0.34528247,3139.0,38.0,1.273,-0.364,0.7170586767152742,3139,0.72
2.0,46.0,70.3975,0.0,0.0,2863.0,56.182,12.091,4.273,19.145005882736097,,
2.0,47.0,140.99963,0.0,0.0,3106.0,162.0,6.545,1.727,22.064339875393966,,
2.0,48.0,132.5434,0.86086315,0.0,2807.0,120.545,15.182,3.545,19.016403136146113,,
2.0,49.0,38.572792,2.4390447,0.2763679,3139.0,38.455,1.455,-0.636,1.3470835578435736,3139,1.35
2.0,50.0,65.29466,0.2946859,0.27053133,2863.0,47.273,16.545,4.0,24.551209217974783,,
2.0,51.0,68.79145,1.0620009,1.7322686,3063.0,68.455,0.545,1.909,0.6416560767629099,3063,0.64
2.0,52.0,28.387749,0.0,0.16666663,2362.0,36.455,18.818,9.091,22.33475741520146,,
2.0,53.0,37.975197,0.0,0.3140495,1025.0,46.545,0.273,7.364,11.100353801174954,,
2.0,54.0,64.31999,0.0,0.0,2640.0,51.818,9.182,1.727,15.607415127435427,,
2.0,55.0,101.999725,0.0,0.0,3045.0,99.273,6.182,8.818,11.108972824956636,,
2.0,56.0,58.106915,0.0,0.0,2640.0,52.273,8.364,1.727,10.342803741115123,,
2.0,57.0,30.753628,0.0,0.7536416,1025.0,35.727,10.182,9.0,14.014634490832593,,
2.0,58.0,32.58298,1.6742547,0.0,1025.0,32.636,14.273,9.0,15.483255286104148,,
2.0,59.0,21.149937,1.175046,0.0,1025.0,29.0,18.455,9.182,21.083866423075367,,
2.0,60.0,134.5984,0.13142097,0.0,3732.0,145.909,2.455,4.727,12.476907504211754,,
2.0,61.0,132.88695,0.0,0.0,3732.0,145.182,3.818,4.727,13.714587398186625,,
2.0,62.0,35.371906,0.0,0.0,4021.0,38.818,14.455,0.545,14.870091252471719,,
2.0,63.0,107.9997,0.0,0.0,2426.0,101.545,10.545,1.455,12.448983978220875,,
2.0,64.0,19.536346,0.0,0.0,4021.0,38.455,13.909,0.545,23.487715409799137,,
2.0,65.0,32.4917,0.6215467,0.0,4021.0,38.909,14.0,0.455,14.84492428375035,,
2.0,66.0,30.384565,0.0,0.0,4021.0,39.273,14.818,0.455,17.28538185141494,,
2.0,67.0,211.1538,0.7190884,0.0,4356.0,223.727,7.545,8.727,16.758250398266966,,
2.0,68.0,164.60904,0.0,0.0,4317.0,148.182,2.545,6.727,17.932573634634828,,
2.0,69.0,101.91353,0.94442433,0.0,3879.0,96.818,2.636,4.636,7.093542854472362,,
2.0,70.0,160.44614,2.0922916,0.0,1659.0,152.909,0.545,6.273,9.927392390503707,,
2.0,71.0,21.97642,0.0,0.0,2640.0,39.818,10.091,1.182,20.53161907635148,,
2.0,72.0,159.8268,0.0,0.49365133,1659.0,152.455,0.364,6.182,9.318435589276264,,
2.0,73.0,79.560326,0.44830278,0.0,4283.0,88.545,9.182,5.455,13.665974499350995,,
2.0,74.0,80.48706,0.0,0.0,3719.0,93.091,1.818,2.545,12.986202390368012,,
2.0,75.0,206.01227,0.12345674,0.0,4394.0,198.818,10.455,6.545,14.189268196991389,,
2.0,76.0,37.088886,0.0,0.29994443,3784.0,37.273,12.818,2.455,12.999203301540598,,
