ID (Dino),t,x (Dino),y (Dino),z (Dino),ID (GT),x (GT),y (GT),z (GT),Distance,Multi ID (GT),Multi Distance (GT)
0.0,68.0,254.57454,254.71736,3.9887047,2029.0,260.0,246.909,1.0,9.966868007804774,,
0.0,69.0,254.18652,254.2386,3.9746208,2029.0,257.364,248.455,0.818,7.315098289523677,,
0.0,70.0,255.50322,255.44443,4.011422,2029.0,255.636,250.909,0.364,5.821635771789933,,
0.0,71.0,256.71024,256.76404,4.0505114,2317.0,227.909,267.273,-0.455,30.987889550511994,,
0.0,72.0,256.36765,256.4276,4.031718,2317.0,227.455,267.273,-0.273,31.17843210044446,,
0.0,73.0,256.4216,256.4504,4.031225,2371.0,252.545,269.0,9.727,14.31650587855239,,
0.0,74.0,255.9773,255.96968,4.0264177,2371.0,252.182,268.091,9.636,13.885176059844305,,
0.0,75.0,254.8905,254.69896,3.9915953,2371.0,252.455,267.818,9.545,14.452722045814816,,
0.0,76.0,255.99667,256.0416,4.0235753,2371.0,253.727,267.636,9.455,13.003149139368903,,
0.0,77.0,255.47711,255.42609,4.0122037,2371.0,253.273,267.909,9.455,13.79511415405809,,
0.0,78.0,255.43747,255.47313,4.009172,2497.0,253.364,246.818,6.545,9.254241017143636,,
0.0,79.0,255.50842,255.35313,4.0101933,2497.0,251.273,247.545,6.545,9.237473771527853,,
0.0,80.0,255.4723,255.30345,4.011668,2497.0,246.091,249.364,6.455,11.369068882486532,,
0.0,81.0,256.01736,255.8608,4.023704,808.0,263.182,251.0,0.273,9.435423862509644,,
0.0,82.0,255.90271,255.6704,4.0003614,808.0,263.455,250.273,0.273,10.003111216532064,,
0.0,83.0,255.73637,255.75658,3.9999938,808.0,263.0,250.0,-0.091,10.130881716066904,,
0.0,84.0,255.289,255.47437,4.010775,808.0,263.182,250.273,0.182,10.198687017333429,,
0.0,85.0,255.66365,255.82468,3.9988418,808.0,262.455,249.909,0.091,9.817786523383326,,
0.0,86.0,255.62389,255.81956,3.997313,2287.0,260.0,250.364,3.727,6.999038702826911,,
0.0,87.0,255.22107,255.3887,4.0089045,2287.0,258.455,255.182,4.182,3.2451487157016654,2287,3.25
0.0,88.0,254.01924,254.1531,3.9707046,2287.0,256.455,259.364,4.545,5.780676499689366,,
0.0,89.0,254.75917,255.07219,4.003483,2287.0,253.364,263.636,5.0,8.733749892015991,,
0.0,90.0,255.18842,255.6029,4.006516,808.0,260.364,247.364,-0.182,10.592911206493506,,
0.0,91.0,254.35037,254.83182,3.9880044,808.0,260.364,246.545,-0.273,11.090143821705794,,
0.0,92.0,255.07727,255.52171,4.007764,808.0,260.636,247.0,-0.364,11.07390360300723,,
0.0,93.0,255.057,255.38701,4.006766,808.0,261.091,246.545,-0.455,11.597312304101177,,
0.0,94.0,256.43082,256.8536,4.0472965,808.0,254.0,249.273,-0.818,9.32981737577493,,
0.0,95.0,256.12808,256.49805,4.0285797,2619.0,253.182,246.0,1.182,11.26904863585883,,
0.0,96.0,255.30241,255.60287,4.0055494,2619.0,249.182,250.636,1.182,8.372672654489762,,
0.0,97.0,255.37396,255.5854,4.009563,2619.0,245.0,255.364,0.818,10.85606459194902,,
0.0,98.0,255.31367,255.4488,4.0034795,2619.0,240.273,259.273,0.636,15.880370835462898,,
0.0,99.0,255.39131,255.46075,4.0088,2327.0,263.909,242.909,1.545,15.367751346198954,,
1.0,0.0,0.0,0.38307208,1.8052899,130.0,36.727,21.182,4.0,42.264461241619976,,
1.0,1.0,97.72956,0.0,0.0,228.0,82.636,6.455,1.455,16.480279229236388,,
1.0,2.0,5.367771,0.0,0.0,130.0,36.364,21.727,3.909,38.054027674090435,,
1.0,3.0,23.0942,0.0,0.0,130.0,37.545,21.636,3.909,26.310119681217717,,
1.0,4.0,37.5594,0.14404072,0.27116275,485.0,49.0,5.818,2.455,12.955704820872763,,
1.0,5.0,1.5730326,0.0,0.12359542,505.0,19.727,35.636,1.818,40.02951455165286,,
1.0,6.0,2.5394716,0.0,0.0,505.0,19.182,35.0,2.0,38.806877631997224,,
1.0,7.0,0.0,0.0,0.0,505.0,19.273,35.909,1.727,40.790775170374,,
1.0,8.0,54.882313,0.0,0.0,594.0,43.636,6.636,6.909,14.773297976212657,,
1.0,9.0,0.0,0.0,0.0,485.0,36.182,14.727,3.818,39.25046212466803,,
1.0,10.0,33.767693,0.0,0.45449045,594.0,45.182,7.091,6.909,14.907359887696085,,
1.0,11.0,0.0,0.6668234,0.55162627,485.0,31.636,16.727,4.455,35.69316594110477,,
1.0,12.0,67.09186,0.0,0.67160267,228.0,83.636,7.0,1.0,17.967092506745523,,
1.0,13.0,4.419346,0.0,0.0,485.0,29.0,18.182,4.727,30.93765026739613,,
1.0,14.0,17.983454,0.0,0.0,485.0,28.818,17.818,4.727,21.38254054190278,,
1.0,15.0,0.21209367,0.0,0.7425535,869.0,3.545,20.091,1.636,20.385161079886426,,
1.0,16.0,0.0,0.15662639,1.1686738,869.0,4.545,20.091,1.636,20.451275510350715,,
1.0,17.0,5.065557,0.0,0.37712103,594.0,20.455,9.455,5.727,18.837547235346147,,
1.0,18.0,139.6467,0.0,0.0,777.0,129.182,7.909,9.273,16.06395829457984,,
1.0,19.0,11.604608,0.0,0.0,594.0,19.727,10.091,5.636,14.12678409269654,,
1.0,20.0,2.854552,0.0,0.0,869.0,2.455,19.636,2.091,19.751061206950475,,
1.0,21.0,65.320946,0.32621345,0.19097038,780.0,74.455,15.455,8.182,19.395042648524754,,
1.0,22.0,7.6363564,0.0,0.0,594.0,18.636,10.818,6.0,16.553588231166707,,
1.0,23.0,8.451884,0.0,0.0,594.0,18.909,10.818,6.091,16.232087975286973,,
1.0,24.0,0.22485198,1.3668634,0.21893483,594.0,19.091,11.364,6.182,22.168275249402615,,
1.0,25.0,44.081223,0.0,0.0,710.0,22.455,16.455,3.636,27.4168021885436,,
1.0,26.0,0.0,0.0,0.0,710.0,19.455,19.182,3.636,27.562050812666314,,
1.0,27.0,16.424978,0.0,0.11249487,528.0,31.182,2.545,5.364,15.868995854776076,,
1.0,28.0,0.15384603,0.6025636,0.19230753,1119.0,12.545,24.091,1.545,26.590921724217957,,
1.0,29.0,0.0,2.4001381,0.0,1119.0,12.0,23.909,1.364,24.667623238432835,,
1.0,30.0,24.99993,0.0,0.0,528.0,23.636,13.545,6.545,15.105110229485252,,
1.0,31.0,0.47218812,0.0,0.0,1119.0,11.636,23.0,1.455,25.60757155007146,,
1.0,32.0,109.99965,0.0,0.0,1095.0,122.091,4.273,9.273,15.825542733900148,,
1.0,33.0,22.656504,0.31319895,0.0,427.0,42.818,8.455,2.182,21.85259639712858,,
1.0,34.0,0.5385261,0.0,0.0,1119.0,2.091,28.818,2.364,28.956446522496183,,
1.0,35.0,1.4220554,0.0,0.0,1226.0,8.0,33.545,6.091,34.72227903177828,,
1.0,36.0,10.333312,0.0,0.0,1404.0,9.182,33.455,3.273,33.63443285267857,,
1.0,37.0,4.6105843,0.0,0.0,1226.0,4.182,34.727,6.091,35.25972907584808,,
1.0,38.0,6.4773006,0.0,0.0,528.0,17.091,31.636,9.364,34.65792271549984,,
1.0,39.0,75.99976,0.0,0.0,720.0,96.091,15.182,0.091,25.182520321397536,,
1.0,40.0,3.7999332,0.16295968,0.0,1404.0,8.182,33.909,3.182,34.177812550231,,
1.0,41.0,11.435652,0.0,0.0,528.0,16.182,32.545,9.273,34.17152869476436,,
1.0,42.0,29.264568,0.45882902,0.0,528.0,15.818,31.727,9.455,35.32570922731967,,
1.0,43.0,0.15113184,0.19765796,0.62810266,1404.0,8.818,34.727,3.182,35.6919102464605,,
1.0,44.0,13.178763,0.0,0.7218648,376.0,1.545,1.636,9.364,14.5844930784463,,
1.0,45.0,15.432406,0.0,0.0,376.0,0.273,5.818,9.273,18.69880325777123,,
1.0,46.0,0.0,0.0,0.0,376.0,0.818,6.545,9.364,11.453848479877845,,
1.0,47.0,17.175325,0.0,0.0,376.0,0.818,6.455,9.364,19.922690635444425,,
1.0,48.0,12.124802,0.0,0.0,376.0,1.091,6.364,9.364,15.809167548457575,,
1.0,49.0,27.779743,0.0,2.4608872,1189.0,37.273,1.636,6.636,10.499047164422727,,
1.0,50.0,81.94739,0.0,0.0,720.0,92.818,12.455,-0.455,16.53796274551675,,
1.0,51.0,36.437428,0.0,0.0,1189.0,28.182,10.636,7.091,15.217058469467217,,
1.0,52.0,85.48645,0.0,0.0,720.0,86.727,13.727,-0.364,13.787747796594628,,
1.0,53.0,47.125,0.0,0.0,1743.0,53.273,6.0,5.909,10.426609468086932,,
1.0,54.0,89.99957,0.0,0.0,1781.0,100.273,13.727,6.909,18.4853502526974,,
1.0,55.0,19.57296,0.0,0.0,1189.0,29.818,10.636,6.909,16.303975637911144,,
1.0,56.0,40.999825,0.0,0.0,1743.0,54.818,6.364,6.182,16.421314817353235,,
1.0,57.0,38.938984,0.40461797,0.0,1189.0,29.909,9.273,6.818,14.376158557496606,,
1.0,58.0,64.36657,0.0,0.0,1743.0,53.909,5.364,6.273,13.322304429223195,,
1.0,59.0,41.482777,0.0,0.0,1743.0,53.909,5.364,6.364,14.956069338089103,,
1.0,60.0,30.815758,0.26316243,0.17765011,1189.0,30.091,9.182,6.636,11.03545291595549,,
1.0,61.0,93.061874,0.0,0.0,732.0,110.727,21.182,1.545,27.62464163741995,,
1.0,62.0,16.037909,0.0,0.0,1189.0,29.0,9.273,6.636,17.263859015071947,,
1.0,63.0,34.472034,0.0,0.0,1189.0,25.0,14.636,7.091,18.82057929759751,,
1.0,64.0,21.689295,0.0,0.0,1189.0,20.909,20.0,7.364,21.32691623950882,,
1.0,65.0,38.810883,0.18435727,0.0,1743.0,54.909,6.545,7.182,18.740017899788434,,
1.0,66.0,18.39084,0.7765828,0.0,376.0,1.0,6.182,9.455,20.519670465474242,,
1.0,67.0,11.472021,0.91588295,0.0,376.0,1.727,5.364,9.455,14.288044113206738,,
1.0,68.0,12.015398,0.0,0.0,376.0,0.909,6.364,9.636,16.022018241607515,,
1.0,69.0,14.124984,0.0,0.0,376.0,1.273,5.818,9.545,17.033192353057483,,
1.0,70.0,174.58653,0.0,0.0,2006.0,190.818,14.909,1.818,22.11433976769146,,
1.0,71.0,30.01188,0.0,0.0,2190.0,12.545,2.364,2.091,17.749723207261574,,
1.0,72.0,27.95909,0.0,0.0,2190.0,8.545,6.909,2.455,20.75254674800421,,
1.0,73.0,18.897213,0.31765342,0.0,2284.0,8.091,4.182,4.273,12.246058259363572,,
1.0,74.0,32.46437,0.0,0.0,2284.0,7.818,3.818,4.273,25.30373899598437,,
1.0,75.0,60.39947,0.039603483,0.33332536,2239.0,58.545,14.0,1.909,14.17090259877277,,
1.0,76.0,10.484891,0.0,0.0,376.0,2.273,8.455,9.636,15.224147752694762,,
1.0,77.0,22.980148,0.0,0.0,376.0,2.909,7.364,9.455,23.376836891202885,,
1.0,78.0,21.621668,0.1428571,0.26641512,376.0,2.455,6.455,9.455,22.172830272863433,,
1.0,79.0,23.991014,0.0,1.5893046,2424.0,43.455,8.091,6.0,21.53520991120767,,
1.0,80.0,25.012394,0.0,1.2421052,2424.0,43.091,9.0,6.273,20.812157442031403,,
1.0,81.0,0.0,0.0,0.47069943,376.0,2.091,6.455,9.636,11.403597701534473,,
1.0,82.0,0.16433683,0.3150632,0.12332159,376.0,2.818,6.727,9.818,11.922317359487156,,
1.0,83.0,42.261253,0.30631986,0.14865433,2424.0,37.455,12.818,5.818,14.552789703408319,,
1.0,84.0,24.578949,0.0,0.0,2424.0,32.091,15.091,5.545,17.745878851908152,,
1.0,85.0,8.9999695,0.0,0.0,376.0,3.636,7.727,9.455,13.337005765798043,,
1.0,86.0,62.446693,0.0,0.31919432,1367.0,57.818,22.818,1.545,23.314984933586583,,
1.0,87.0,51.97914,0.0,0.0,1367.0,55.818,26.545,1.545,26.86560805378505,,
1.0,88.0,18.187962,0.8796988,0.0,2424.0,15.455,14.545,6.727,15.474561938231577,,
1.0,89.0,16.088882,0.0,0.0,376.0,5.0,7.182,9.636,16.352275805218184,,
1.0,90.0,12.90922,0.0,0.0,376.0,4.636,8.545,9.818,15.422591162590026,,
1.0,91.0,41.999855,0.0,0.0,2239.0,21.545,26.727,2.909,33.781591186192294,,
1.0,92.0,25.40511,0.0,0.0,2239.0,22.091,25.545,2.909,25.922820662344986,,
1.0,93.0,14.858562,0.0,0.0,2424.0,1.818,16.182,7.636,22.1409547507745,,
1.0,94.0,35.976162,0.0,0.0,2239.0,20.818,26.182,2.818,30.38434009844946,,
1.0,95.0,55.436497,0.0,0.0,2849.0,35.636,11.0,7.727,23.932534559611714,,
1.0,96.0,37.697144,0.5338639,0.2828538,2849.0,35.364,11.273,7.727,13.273579688465116,,
1.0,97.0,28.470594,0.0,0.2058837,2849.0,35.455,11.545,8.0,15.58259288663994,,
1.0,98.0,44.692375,0.0,0.0,2849.0,35.0,12.455,8.0,17.693760429615434,,
1.0,99.0,0.44899595,0.1632529,1.1174114,2849.0,34.455,13.0,8.0,36.994059163530906,,
2.0,0.0,5.916585,0.0,0.0,130.0,36.727,21.182,4.0,37.602643477184216,,
2.0,1.0,136.12747,0.0,0.0,234.0,137.455,20.636,3.545,20.98032070538723,,
2.0,2.0,62.28473,1.4767759,0.0,485.0,49.273,6.364,2.636,14.147034070663745,,
2.0,3.0,32.453835,0.5209882,0.0,485.0,48.727,6.273,2.545,17.446448459917686,,
2.0,4.0,62.715057,0.0,0.34198773,485.0,49.0,5.818,2.455,15.04715034039401,,
2.0,5.0,25.487764,0.0,0.0,594.0,43.545,7.273,7.364,20.8131880537244,,
2.0,6.0,11.07692,0.0,0.1586538,130.0,35.364,23.0,3.455,33.61142890739182,,
2.0,7.0,26.778248,0.0,0.26704875,485.0,43.364,9.364,2.909,19.228925394126435,,
2.0,8.0,115.883575,1.2435478,1.5314356,359.0,115.909,1.0,1.636,0.26626241803378975,359,0.27
2.0,9.0,15.493397,0.0,0.0,485.0,36.182,14.727,3.818,25.68034164670729,,
2.0,10.0,70.452194,0.9804852,0.0,228.0,83.091,7.182,0.818,14.102032722989078,,
2.0,11.0,61.880486,0.3675137,0.0,594.0,45.273,7.273,6.818,19.234850045677078,,
2.0,12.0,192.46857,0.0,0.0,732.0,177.0,6.818,6.0,17.93771952743436,,
2.0,13.0,96.33814,0.0,0.0,359.0,110.455,3.455,1.364,14.597371587364627,,
2.0,14.0,42.2176,0.0,0.0,594.0,45.182,9.182,7.0,11.920435871225518,,
2.0,15.0,24.987812,0.0,0.0,594.0,36.455,9.455,6.545,16.23977988235505,,
2.0,16.0,24.671137,0.854586,0.16554807,594.0,28.727,8.636,6.273,10.691183170791982,,
2.0,17.0,15.800145,0.0,0.0,594.0,20.455,9.455,5.727,11.994299857475008,,
2.0,18.0,151.25554,0.5911732,0.0,772.0,160.364,0.091,5.818,10.819581359812327,,
2.0,19.0,62.48523,0.7743335,0.0,710.0,48.273,4.091,4.818,15.368828265197129,,
2.0,20.0,17.604609,0.450595,0.540697,594.0,19.0,10.727,5.636,11.554814080231452,,
2.0,21.0,156.46246,0.08752004,0.0,732.0,174.091,4.273,5.455,18.92196316525223,,
2.0,22.0,53.512733,0.0,0.0,710.0,34.636,9.364,4.364,21.518829911342504,,
2.0,23.0,39.4127,0.0,0.0,710.0,30.182,11.818,4.091,15.543719872990508,,
2.0,24.0,9.980294,0.9285713,0.18226598,594.0,19.091,11.364,6.182,15.096355331071308,,
2.0,25.0,66.55864,0.0,0.0,780.0,74.091,16.364,8.364,19.86135542125965,,
2.0,26.0,31.980782,0.0,0.0,710.0,19.455,19.182,3.636,23.19622457883015,,
2.0,27.0,83.63361,0.0,0.0,720.0,92.182,17.364,-0.182,19.355014636835072,,
2.0,28.0,15.610558,0.76237607,0.0,528.0,28.0,5.636,5.545,14.422118716833275,,
2.0,29.0,59.28556,0.0,0.0,427.0,45.636,1.364,1.455,13.794491987514432,,
2.0,30.0,120.99966,0.0,0.0,1001.0,127.091,23.545,1.727,24.381426885963833,,
2.0,31.0,6.761005,0.0,0.31445903,1119.0,11.636,23.0,1.455,23.538615293901074,,
2.0,32.0,136.42842,0.0,0.0,1095.0,122.091,4.273,9.273,17.601382623430464,,
2.0,33.0,107.15422,0.11728,0.3086173,1095.0,118.091,5.091,8.818,14.722793258816727,,
2.0,34.0,19.463017,0.0,0.28708667,427.0,42.545,8.818,2.364,24.796141477911856,,
2.0,35.0,15.228909,0.36140984,0.0,427.0,36.727,9.818,2.182,23.58720284600295,,
2.0,36.0,58.32886,0.0,0.0,720.0,95.091,16.0,-0.091,40.09318169439287,,
2.0,37.0,24.598536,1.4899806,0.0,528.0,16.364,33.0,9.182,33.83781951786599,,
2.0,38.0,23.999912,0.0,0.0,528.0,17.091,31.636,9.364,33.70836775970833,,
2.0,39.0,95.53872,0.25906765,0.18652588,1095.0,103.0,2.636,7.091,10.43993627895431,,
2.0,40.0,14.739985,0.0,0.0,528.0,16.091,33.273,9.091,34.519038971706976,,
2.0,41.0,84.88448,0.0,0.0,1095.0,102.455,2.455,7.273,19.174116070119116,,
2.0,42.0,66.9997,0.0,0.0,1095.0,97.182,6.364,7.364,31.7127770037567,,
2.0,43.0,28.382261,0.0,0.0,528.0,15.545,32.091,9.727,35.90601732275693,,
2.0,44.0,239.58786,0.0,0.0,1091.0,228.182,22.727,3.636,25.687169313484123,,
2.0,45.0,45.61756,0.0,0.0,1515.0,35.455,40.455,7.909,42.455116673418765,,
2.0,46.0,25.44431,0.4999319,0.0,376.0,0.818,6.545,9.364,27.03113923884337,,
2.0,47.0,26.912182,0.0,0.0,376.0,0.818,6.455,9.364,28.465028636014473,,
2.0,48.0,44.406136,0.0,0.0,1723.0,72.091,29.0,3.636,40.25757308505439,,
2.0,49.0,65.37488,0.0,0.15907644,1743.0,54.545,7.182,5.727,14.137510303600246,,
2.0,50.0,103.16642,0.0,0.0,720.0,92.818,12.455,-0.455,16.19950142740202,,
2.0,51.0,68.221535,0.0,0.1676646,1743.0,54.091,7.182,5.909,16.858709190252917,,
2.0,52.0,99.451454,0.0,0.0,1781.0,98.909,14.545,7.0,16.150891038642914,,
2.0,53.0,87.99968,0.0,0.0,720.0,81.545,16.545,-0.727,17.77437616070955,,
2.0,54.0,152.45671,0.25827256,0.0,1203.0,139.364,11.182,3.0,17.313199482692635,,
2.0,55.0,34.99991,0.0,0.0,1189.0,29.818,10.636,6.909,13.70076524315704,,
2.0,56.0,77.42406,0.0,0.0,1743.0,54.818,6.364,6.182,24.284801187648213,,
2.0,57.0,79.38216,0.0,0.0,1781.0,95.273,17.909,7.182,24.996643792829467,,
2.0,58.0,70.25979,0.0,1.953654,1743.0,53.909,5.364,6.273,17.74197225484855,,
2.0,59.0,67.88454,0.0,0.0,1743.0,53.909,5.364,6.364,16.266183027729646,,
2.0,60.0,149.51952,0.0,0.0,398.0,141.364,2.909,8.273,11.975696909591521,,
2.0,61.0,103.99967,0.0,0.0,732.0,110.727,21.182,1.545,22.27826559516921,,
2.0,62.0,40.96003,0.0,0.0,1743.0,54.455,6.727,6.545,16.43787605808305,,
2.0,63.0,47.03443,0.0,0.0,1743.0,54.727,6.455,6.727,12.086984206364297,,
2.0,64.0,31.711756,0.0,0.0,1189.0,20.909,20.0,7.364,23.89410038472962,,
2.0,65.0,126.999435,0.0,0.0,900.0,133.818,6.818,6.364,11.553287352923629,,
2.0,66.0,29.359735,0.46953708,0.0,1743.0,55.818,6.364,6.818,27.951200402227446,,
2.0,67.0,30.969976,0.36846617,0.0,1743.0,54.818,7.182,6.727,25.69834665804651,,
2.0,68.0,31.964216,0.0,0.0,1743.0,54.091,7.273,6.909,24.294554537646004,,
2.0,69.0,35.06249,0.0,0.6704543,1743.0,54.0,6.545,6.818,20.95849775469818,,
2.0,70.0,186.47794,0.0,0.0,2006.0,190.818,14.909,1.818,15.633922278289612,,
2.0,71.0,40.999832,0.0,0.0,1743.0,55.909,7.273,6.909,17.969810807357547,,
2.0,72.0,88.024574,0.8566326,0.0,2239.0,74.273,4.273,2.273,14.350745022097595,,
2.0,73.0,27.60521,0.0,0.0,2284.0,8.091,4.182,4.273,20.409606682248924,,
2.0,74.0,36.500114,0.0,0.0,2239.0,63.0,11.455,2.0,28.93891813826142,,
2.0,75.0,86.799995,0.0,0.26665854,1977.0,71.364,12.636,2.182,20.04013399527108,,
2.0,76.0,30.74238,0.6999899,0.20382161,2424.0,43.818,9.091,6.182,16.64690679211501,,
2.0,77.0,52.527637,0.0,0.0,2424.0,43.909,8.909,6.091,13.811280380101223,,
2.0,78.0,65.405266,0.0,0.0,1977.0,62.909,22.182,2.909,22.51076962128918,,
2.0,79.0,40.329094,0.0,0.0,2424.0,43.455,8.091,6.0,10.546827452880605,,
2.0,80.0,53.42851,0.30355886,0.0,2424.0,43.091,9.0,6.273,14.894385871917798,,
